SEC ID,Report date,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,ComprehensiveIncomeNetOfTax,EarningsPerShareDiluted,Goodwill,Liabilities,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,PropertyPlantAndEquipmentNet,Revenues,WeightedAverageNumberOfDilutedSharesOutstanding
1649744,2017-01-29,155967000.000,101246000.000,,21342000.000,,402000.000,42179000.000,35119000.000,-3743000.000,-30341000.000,20253000.000,35001000.000,52432000.000,376116000.000,
1227268,2016-12-31,47421514.000,,,,,,417362.000,,,,,,,,
3153,2016-12-31,109697000000.000,9722000000.000,1975000000.000,2398000000.000,2.550,6251000000.000,82803000000.000,12917000000.000,15725000000.000,-20048000000.000,4894000000.000,4629000000.000,78446000000.000,19896000000.000,958000000.000
1408956,2014-12-31,561306.000,330560.000,1646.000,-198623.000,,,802261.000,,316199.000,-260626.000,-55573.000,-220436.000,230746.000,,
1377789,2016-07-01,166111000.000,140414000.000,30479000.000,-32436000.000,,,112654000.000,99947000.000,13000.000,-1796000.000,-126000.000,-27446000.000,18162000.000,268690000.000,
352736,2016-12-31,43239000000.000,,,476000000.000,,,36830000000.000,,-1034000000.000,573000000.000,495000000.000,,,2891000000.000,
1560385,2016-12-31,31377000000.000,1029000000.000,562000000.000,669000000.000,,14345000000.000,13661000000.000,2872000000.000,-546000000.000,-1264000000.000,2171000000.000,1734000000.000,2352000000.000,5276000000.000,
945828,2016-06-30,1878231.000,1279358.000,267302.000,,,,483802.000,375266.000,-106550.000,-7642.000,-74223.000,-240027.000,232444.000,3781199.000,
1492915,2013-09-30,436871000.000,,,1319000.000,0.970,8769000.000,362314000.000,,-8856000.000,-886000.000,5959000.000,,3586000.000,,2975372.000
931059,2016-12-31,6482393.000,3220639.000,,,,0.000,21368289.000,19564768.000,11045157.000,63272.000,-19863680.000,-32392888.000,3096602.000,,
316028,2011-12-31,6500710.000,,1560021.000,-703397.000,,,1838185.000,,-4148045.000,-4325000.000,-481915.000,-912271.000,,724830.000,2758853.000
1591698,2016-06-30,1390689000.000,1335208000.000,86496000.000,,-0.080,6003000.000,1271117000.000,1266222000.000,645605000.000,-673360000.000,32993000.000,-3550000.000,26787000.000,230701000.000,50913000.000
945634,2012-05-31,4537147.000,536871.000,43016.000,,-0.170,,,3750113.000,1622250.000,-20086.000,-1602695.000,,500583.000,3563144.000,25140116.000
1609809,2016-12-31,272646000.000,198369000.000,54539000.000,-91758000.000,,,140015000.000,30457000.000,2138000.000,-65453000.000,43921000.000,-92839000.000,36125000.000,21766000.000,
1063494,2011-12-31,519099000.000,,136582000.000,-31877000.000,-1.020,,135946000.000,,-88131000.000,-3109000.000,65448000.000,,14952000.000,264511000.000,31698410.000
2488,2016-12-31,3321000000.000,2530000000.000,1264000000.000,-494000000.000,-0.600,289000000.000,,1346000000.000,122000000.000,267000000.000,90000000.000,-372000000.000,164000000.000,4360000000.000,835000000.000
862510,2011-12-31,15934673000.000,,367806000.000,77112000.000,,,11851720000.000,,-344104000.000,-168190000.000,596471000.000,,,4364441000.000,61424000.000
1089061,2016-12-31,497169.000,162131.000,108035.000,,,,2916832.000,2916832.000,761070.000,-14084.000,-644114.000,-873247.000,25677.000,319676.000,
1107694,2015-12-31,2014200000.000,718400000.000,484700000.000,110700000.000,0.900,81100000.000,1037700000.000,236900000.000,171500000.000,-479400000.000,583600000.000,206100000.000,1148000000.000,,141000000.000
49648,2016-12-31,6289897000.000,440312000.000,61480000.000,198682000.000,3.940,,4132031000.000,249715000.000,-103584000.000,-297444000.000,347706000.000,271776000.000,4171999000.000,1262020000.000,50373000.000
1586988,2015-12-31,535441.000,121075.000,56932.000,,,,1182261.000,1182261.000,946905.000,-133982.000,-798516.000,-1680522.000,152793.000,796677.000,
1537660,2014-12-31,792989000.000,131349000.000,13051000.000,-26406000.000,,356789000.000,666099000.000,47710000.000,-12716000.000,-16212000.000,21105000.000,22288000.000,26245000.000,,
1622175,2016-12-31,43953567.000,26177.000,22271.000,,,,,379563.000,230000.000,-200000.000,-207165.000,-323397.000,,,
1101246,2011-12-31,53205833.000,37840723.000,2599456.000,3028600.000,0.080,,36883360.000,36883360.000,8794632.000,-5479702.000,-3585968.000,3970420.000,3830076.000,32898649.000,30181552.000
1368745,2012-12-31,22515849.000,14549149.000,,-20243414.000,-0.980,,6021320.000,4442600.000,-22538458.000,0.000,6220381.000,-10893467.000,5161024.000,56630224.000,20927366.000
1335950,2012-03-31,256836000.000,190530000.000,13804000.000,-14277000.000,,,229927000.000,229467000.000,101283000.000,-106185000.000,10833000.000,-3077000.000,46121000.000,,
1433714,2016-12-31,157166000.000,141010000.000,48722000.000,-58469000.000,,,55204000.000,48723000.000,20065000.000,46478000.000,-36971000.000,-58980000.000,5285000.000,,
1652362,2016-12-31,151030821.000,930350.000,869058.000,,,,6019380.000,19380.000,150991034.000,,-153667.000,-111754.000,,,
1520300,2016-12-31,795823000.000,,46724000.000,4414000.000,0.330,,704686000.000,,11951000.000,-3518000.000,4890000.000,,11122000.000,,3659575.000
278130,2017-02-25,843082000.000,609988000.000,,33352000.000,0.370,,,291303000.000,-33426000.000,-43073000.000,115738000.000,54862000.000,191476000.000,,80984000.000
1141391,2016-12-31,18675000000.000,13228000000.000,6721000000.000,,3.690,1756000000.000,12991000000.000,7206000000.000,-2293000000.000,-1167000000.000,4484000000.000,5761000000.000,733000000.000,10776000000.000,1101000000.000
1504876,2016-09-30,1936.000,1936.000,1936.000,-56333.000,,,260175.000,260175.000,33001.000,,-33040.000,56333.000,,,
1069183,2016-12-31,278163000.000,177231000.000,40651000.000,18117000.000,0.320,10442000.000,127275000.000,78039000.000,-34661000.000,-3045000.000,17925000.000,31851000.000,24004000.000,268245000.000,53536000.000
883984,2016-12-31,704688000.000,569097000.000,445082000.000,62570000.000,3.660,5577000.000,44533000.000,40537000.000,2472000.000,16281000.000,89941000.000,82941000.000,85696000.000,379372000.000,17254000.000
1261159,2016-12-31,842422000.000,,,66781000.000,,,192093000.000,,-253132000.000,136441000.000,90029000.000,33040000.000,,241115000.000,
915840,2016-09-30,2213158000.000,,,4693000.000,0.150,,1570305000.000,,-197539000.000,11802000.000,163025000.000,59325000.000,19138000.000,,31803000.000
1059556,2016-12-31,5327300000.000,3253100000.000,2051500000.000,241200000.000,1.360,1023600000.000,6354600000.000,2428200000.000,-1009800000.000,102000000.000,1226100000.000,638700000.000,325900000.000,3604200000.000,195400000.000
1603286,2016-12-31,7186900000.000,170900000.000,39600000.000,106000000.000,,819200000.000,1087000000.000,149200000.000,1838800000.000,-2122800000.000,288600000.000,217100000.000,5879400000.000,441300000.000,
1375796,2016-12-31,154225000.000,124592000.000,43160000.000,-21223000.000,,10758000.000,75703000.000,68424000.000,-6332000.000,-2933000.000,-7070000.000,-20579000.000,9656000.000,166761000.000,
1299967,2012-12-31,1366681.000,966566.000,902701.000,,,,922635.000,673910.000,3186233.000,-257374.000,-2674629.000,-5619202.000,163819.000,12780.000,
1522767,2016-12-31,5822437.000,2740664.000,569356.000,,,,9114544.000,7136546.000,3946438.000,-3340008.000,-197932.000,611730.000,5279060.000,3564120.000,
34956,2016-12-31,23340175.000,13628175.000,9995955.000,43813180.000,,0.000,6199237.000,6199237.000,0.000,22206802.000,-15871300.000,-52650739.000,19105.000,0.000,
350644,2013-12-31,4763792.000,2643829.000,312703.000,,-0.030,,7234096.000,7134096.000,-220514.000,-72514.000,575363.000,-619393.000,861712.000,8316547.000,33582936.000
790359,2016-12-31,8867268000.000,,149181000.000,79307000.000,1.800,265439000.000,7953952000.000,,529334000.000,-629960000.000,109510000.000,,84187000.000,,43622.000
1624826,2016-12-31,2606000000.000,948000000.000,228000000.000,,-3.390,211000000.000,2122000000.000,476000000.000,-16000000.000,-118000000.000,142000000.000,-84000000.000,1075000000.000,2214000000.000,48050048.000
1448893,2016-12-31,1882998000.000,,27531000.000,210450000.000,2.410,,539225000.000,,94765000.000,-365316000.000,273476000.000,,8119000.000,458258000.000,92245000.000
57131,2017-04-29,888855000.000,517422000.000,141860000.000,87039000.000,1.730,74245000.000,287750000.000,198676000.000,-51597000.000,-65253000.000,146174000.000,130581000.000,169132000.000,1520060000.000,49470000.000
1507951,2011-12-31,1787931000.000,,62445000.000,19816000.000,,,1506622000.000,,152004000.000,-81879000.000,-28903000.000,,24073000.000,377734000.000,
1493927,2012-12-31,1989117000.000,,26480000.000,,,,1521564000.000,,134995000.000,-64567000.000,-69878000.000,,94397000.000,1222866000.000,
1175680,2017-05-31,8055438.000,6120938.000,1775583.000,,,,9158672.000,6144005.000,18877389.000,-11114.000,-26732468.000,-27330734.000,17281.000,,
1486299,2016-12-31,88176134.000,61559924.000,54458026.000,-8111826.000,,,4062284.000,,-301069.000,-1242258.000,10047286.000,2448049.000,21113840.000,33697680.000,
1116927,2013-12-31,23415178.000,62220.000,10857.000,,,,8304415.000,8096388.000,1194000.000,-140744.000,-1101831.000,-2584121.000,17398.000,,
1077428,2016-12-31,21697134000.000,,2839352000.000,,3.110,15094000.000,19687577000.000,,2624985000.000,-850210000.000,-726293000.000,,19775000.000,,46765902.000
38264,2016-09-30,12395317.000,12339444.000,4760620.000,606562.000,0.070,,4221039.000,4169553.000,-1667.000,-48121.000,768284.000,616954.000,43030.000,,8675583.000
875320,2016-12-31,2896787000.000,1831540000.000,1183945000.000,-92703000.000,-0.460,50384000.000,1558596000.000,792537000.000,133271000.000,104469000.000,236103000.000,9936000.000,698362000.000,1702177000.000,244685000.000
1316944,2016-12-31,91941000000.000,,2000000.000,,,,86404000000.000,,4607000000.000,-6824000000.000,582000000.000,,33000000.000,,
1401835,2017-04-30,518402.000,124817.000,109380.000,,,,53052.000,53052.000,667000.000,-37000.000,-522405.000,,360874.000,,
1253317,2016-12-31,1709019630.000,,23463171.000,8139590.000,1.200,9786357.000,1558352845.000,,192102096.000,-232696305.000,20356688.000,,36744704.000,,10997485.000
1378140,2017-04-30,10073000.000,9746000.000,8421000.000,-9524000.000,,,4626000.000,4603000.000,11947000.000,-176000.000,-10038000.000,-11687000.000,170000.000,843000.000,
903651,2016-12-31,47588000.000,27248000.000,14172000.000,-5764000.000,,2734000.000,,12841000.000,-837000.000,-6968000.000,-2735000.000,-4722000.000,5397000.000,63074000.000,25542000.000
1500435,2016-12-31,922640000.000,587813000.000,192114000.000,,-3.010,146459000.000,475695000.000,430739000.000,1955000.000,19286000.000,-107753000.000,-372969000.000,76509000.000,1185481000.000,139425000.000
885074,2016-06-30,51673329.000,4186766.000,1414706.000,,1.320,3318000.000,11732166.000,11617787.000,-10047023.000,-1650560.000,7921749.000,5796621.000,3476670.000,34576916.000,4017210.000
1389870,2014-03-31,496981.000,303628.000,271427.000,,,,1381239.000,96338.000,1361398.000,,-1433250.000,-1912451.000,,,
1595627,2016-12-31,52882963.000,,9038642.000,,,,33569442.000,,3932902.000,-85091.000,-90341.000,-932570.000,,,
1493893,2016-12-31,2869344.000,1365829.000,68134.000,-5870808.000,-0.050,,11385527.000,10866833.000,1972422.000,-3128.000,-2006116.000,,1503515.000,0.000,
1510247,2016-12-31,3453.000,2328.000,1388.000,,,,667347.000,667347.000,82085.000,,-85664.000,-265807.000,,12055.000,
792985,2012-12-31,6400789000.000,1471248000.000,59173000.000,217770000.000,0.640,1023456000.000,5167806000.000,972423000.000,-126023000.000,-473896000.000,597379000.000,,3463052000.000,,256710000.000
1476204,2016-12-31,2380188000.000,,8224000.000,19497000.000,,,1155401000.000,,90685000.000,-226217000.000,103076000.000,,,257730000.000,186665000.000
1514403,2012-02-29,0.000,,,,,,0.000,,139.000,,-139.000,-139.000,,0.000,
1604191,2016-12-31,6753842.000,2963974.000,,-14707473.000,,1767550.000,3540840.000,2340840.000,5746294.000,-12355.000,-4534859.000,-6325158.000,151622.000,,
1641398,2016-12-31,50275212.000,165886.000,150306.000,,,,,243069.000,,-85963.000,-386775.000,-627579.000,,,
1080398,2011-12-31,5616183.000,2857712.000,139432.000,,,1351695.000,8290001.000,8167753.000,292876.000,-29940.000,-1091921.000,-2204276.000,747566.000,14065980.000,
1410997,2011-12-31,2130575000.000,,33329000.000,,,,730371000.000,,1155184000.000,-1203365000.000,49525000.000,15139000.000,,129120000.000,
1334586,2016-01-31,2489481.000,1684751.000,231021.000,,,,5917197.000,5917197.000,1800713.000,83644.000,-2096525.000,,187838.000,11198605.000,
773318,2016-06-30,152538.000,72159.000,60953.000,,,,3385710.000,3230710.000,820285.000,,-812094.000,-438174.000,171.000,681088.000,33738751.000
1438095,2017-04-30,723.000,0.000,0.000,,,,79814.000,79814.000,8150.000,0.000,-8150.000,,,,0.000
1357878,2014-11-30,3819.000,,1319.000,859827.000,,,799214.000,,72803.000,,-71641.000,,,,
807863,2016-09-30,48385000.000,40307000.000,9010000.000,1920000.000,0.060,2863000.000,8900000.000,8327000.000,1733000.000,-3285000.000,7854000.000,1824000.000,440000.000,34701000.000,33818501.000
1552979,2016-05-31,5425.000,5425.000,25.000,,,,1459051.000,1374051.000,85000.000,,-85636.000,-289498.000,,,
1634997,2016-12-31,31309000000.000,2252000000.000,91000000.000,596000000.000,2.040,3124000000.000,16187000000.000,2712000000.000,-372000000.000,-1527000000.000,1561000000.000,1194000000.000,21548000000.000,,309817322.000
1605780,2016-12-31,25000.000,25000.000,,,,,-55167.000,105167.000,85668.000,,-85818.000,,,,
884363,2016-12-31,6402674.000,2153550.000,2057548.000,,,,1531747.000,46064.000,3004033.000,156135.000,-1106443.000,-1053467.000,205726.000,221582.000,
1407704,2016-12-31,,57630.000,57630.000,,,,,1289687.000,283675.000,,-247728.000,-1803352.000,,69272.000,
773840,2016-12-31,54146000000.000,23058000000.000,7843000000.000,4638000000.000,6.200,17707000000.000,34599000000.000,16331000000.000,346000000.000,-3342000000.000,5498000000.000,,5793000000.000,39302000000.000,775300000.000
1035675,2011-12-31,8065354000.000,765140000.000,11662000.000,265730000.000,2.590,,,1349813000.000,-352761000.000,-428719000.000,780059000.000,547252000.000,14931000.000,,103991000.000
1290677,2016-12-31,285020000.000,78856000.000,2865000.000,26376000.000,1.490,134390000.000,250962000.000,41567000.000,15734000.000,-26832000.000,9128000.000,43585000.000,7590000.000,206228000.000,18015545.000
764579,2016-12-31,14723966.000,11371488.000,5488706.000,,,,11310806.000,4318352.000,143848.000,1945072.000,-4563758.000,-4865343.000,2561507.000,22237825.000,
1664038,2016-11-30,48586.000,48586.000,46017.000,,,,2765.000,2765.000,56710.000,,-10793.000,,,,
1397832,2011-12-31,191809.000,58165.000,44517.000,,,,2760074.000,2760074.000,248790.000,168000.000,-507598.000,-1208594.000,,0.000,
63754,2016-11-30,4635900000.000,1421800000.000,118400000.000,360900000.000,3.690,1771400000.000,2997800000.000,1422700000.000,-371500000.000,-267100000.000,658100000.000,641000000.000,669400000.000,4411500000.000,128000000.000
73290,2016-05-31,5726505.000,4835068.000,1888925.000,-1501109.000,-0.200,,,506027.000,1105914.000,-95192.000,-208782.000,-826952.000,380659.000,5139816.000,7626078.000
1499326,2011-06-30,20.000,20.000,,,,,,1575.000,1575.000,,-5500.000,-5500.000,,,
1508786,2014-09-30,,36830.000,11890.000,,,,,317077.000,210200.000,-23581.000,-175573.000,,,,
1644889,2016-12-31,0.000,,,,,,,376760.000,124990.000,,-124990.000,-168082.000,,,
1543643,2016-12-31,2994760000.000,,209070000.000,25254000.000,1.500,64603000.000,2656575000.000,,327613000.000,-363195000.000,22589000.000,,4184000.000,,17550865.000
1387361,2012-12-31,912864000.000,,68000.000,,,,293689000.000,,-31575000.000,-14495000.000,46138000.000,20162000.000,,197928000.000,
915912,2016-12-31,17867271000.000,,214994000.000,1034879000.000,7.520,,7688089000.000,,-291645000.000,-1037352000.000,1143484000.000,1410697000.000,,2045255000.000,137461637.000
1346980,2016-12-31,845987000.000,243943000.000,186480000.000,,,,,532696000.000,176557000.000,-54309000.000,47167000.000,-295464000.000,41347000.000,,
1408597,2011-12-31,2656312.000,406841.000,12895.000,-6237897.000,,,,2211210.000,1363427.000,558666.000,-1939077.000,-5743557.000,2167434.000,,
10254,2016-12-31,316512000.000,27342000.000,10200000.000,,-2.920,17620000.000,,38829000.000,45092000.000,-59868000.000,1712000.000,-46021000.000,1479000.000,42269000.000,18651582.000
1526160,2015-12-31,402395000.000,212619000.000,177083000.000,32089000.000,0.990,54178000.000,100218000.000,54639000.000,-11112000.000,-78185000.000,91543000.000,39386000.000,104506000.000,,39328127.000
1630132,2016-12-25,559772000.000,26064000.000,13898000.000,37943000.000,1.000,161140000.000,348982000.000,48579000.000,-44921000.000,-9744000.000,54300000.000,65501000.000,52275000.000,531881000.000,37684000.000
806517,2016-12-31,25032000.000,10854000.000,3938000.000,,1.220,,9425000.000,4495000.000,-5926000.000,-2094000.000,9269000.000,10110000.000,13358000.000,38980000.000,5475000.000
1509786,2015-09-30,307748.000,244.000,244.000,,,,1755096.000,1745096.000,61802.000,,-61982.000,-212525.000,,,
792977,2016-12-31,2478426000.000,718558000.000,274305000.000,-2116000.000,-0.070,,1544037000.000,312877000.000,-127918000.000,-72704000.000,246222000.000,78870000.000,24460000.000,532091000.000,34346000.000
70145,2016-09-30,5636387000.000,413031000.000,129972000.000,,-3.430,,4109383000.000,303737000.000,-119107000.000,-453496000.000,588979000.000,-416518000.000,4454482000.000,,84847993.000
1527666,2013-06-30,2912.000,212.000,,,,,46861.000,,28250.000,0.000,-49402.000,,,0.000,12500000.000
1239188,2015-12-31,35761000.000,2257000.000,4000.000,-727048000.000,,,78161000.000,78161000.000,-148737000.000,151249000.000,-16581000.000,-10811000.000,16593000.000,1543066000.000,
1577882,2017-03-31,,,,,-0.000,,53485.000,,17690.000,,-17785.000,,,,
1322439,2016-12-31,,,,,,,,,,,,,,,
1347022,2016-12-31,2562000.000,1122000.000,40000.000,,,800000.000,11425000.000,11407000.000,3531000.000,-15000.000,-3649000.000,-7147000.000,129000.000,5559000.000,
